List Of All Solo,,,,,,,,,
,,,,,,,,,
Nr,Map,Time,Players,Hero,Area,New Better time or its duplicit,Accepted,Comments,Dates
1309,AA_old2,6.03,PotatoNuke,Shade,41,TRUE,TRUE,long 41,08.aug.21
1310,MM480,42.43,Bluemonkey14,Shade,235,FALSE,TRUE,,08.aug.21
1311,MM480,34.14,vewn,Necro,154,FALSE,TRUE,,08.aug.21
1312,MM2,3.46,PotatoNuke,Candy,28,FALSE,TRUE,,08.aug.21
1313,OO,7.29,Damasus,Necro,16,TRUE,TRUE,,08.aug.21
1314,CC,5.19,Strat,Rime,41,FALSE,TRUE,,08.aug.21
1315,MM480,112.34,Piou,Rime,279,FALSE,TRUE,,09.aug.21
1316,MM480,46.42,Piou,Candy,197,FALSE,TRUE,,09.aug.21
1317,MM480,37.05,Piou,Chrono,209,FALSE,TRUE,,09.aug.21
1318,MM480,30.14,546000,Chrono,212,FALSE,TRUE,,09.aug.21
1319,RR,14.25,TheTroll,Shade,43,FALSE,TRUE,,09.aug.21
1320,AA_old2,5.50,Rxpct,Shade,41,FALSE,TRUE,long 41,10.aug.21
1321,OO,5.38,Smiley,Necro,16,FALSE,TRUE,,10.aug.21
1322,MM480,226.08,снегири,Necro,332,FALSE,TRUE,,12.aug.21
1323,MM480,49.27,Strat,Rameses,330,FALSE,TRUE,,12.aug.21
1324,MM480,61.43,haha0201,Rameses,293,FALSE,TRUE,,13.aug.21
1325,OO,10.02,haha0201,Necro,16,FALSE,TRUE,,13.aug.21
1326,QQ_old,15.37,546000,Chrono,81,FALSE,TRUE,,13.aug.21
1327,CC,4.50,Strat,Candy,41,TRUE,TRUE,,13.aug.21
1328,GG,4.44,Shoyas,Cent,41,TRUE,TRUE,,13.aug.21
1329,WW,11.32,yIzaac😎👌,Chrono,81,FALSE,TRUE,,14.aug.21
1330,CC,4.27,Vikenti,Candy,41,TRUE,TRUE,,14.aug.21
1331,MMD,2.18,haha0201,Rameses,34,FALSE,TRUE,,14.aug.21
1332,HaHa,4.14,haha0201,Chrono,16,FALSE,TRUE,,14.aug.21
1333,MM480,162.33,снегири,Rameses,451,FALSE,TRUE,,14.aug.21
1334,CC,8.13,Pixuto,Aurora,41,FALSE,TRUE,Nerf 𝒽𝓊𝓃𝓉𝑒𝓇,15.aug.21
1335,GG,4.23,Shoyas,Cent,41,FALSE,TRUE,,15.aug.21
1336,PPP,1.59,R0YqL,Candy,31,TRUE,TRUE,,15.aug.21
1337,PPI,2.04,R0YqL,Candy,29,TRUE,TRUE,,15.aug.21
1338,CC,4.39,R0YqL,Candy,41,TRUE,TRUE,,15.aug.21
1339,PPP,4.18,546000,Rime,31,FALSE,TRUE,,15.aug.21
1340,PPP,2.58,546000,Candy,31,FALSE,TRUE,,15.aug.21
1341,HaHa,5.44,Piou,Rock,16,FALSE,TRUE,,16.aug.21
1342,TT,11.22,546000,Rime,21,FALSE,TRUE,,16.aug.21
1343,TT,12.35,546000,Rameses,21,FALSE,TRUE,,16.aug.21
1344,CCH,10.19,Strat,Brute,41,FALSE,TRUE,,17.aug.21
1345,RR,17.51,Piou,Rock,43,FALSE,TRUE,,17.aug.21
1346,EE_old,13.44,546000,Chrono,81,FALSE,TRUE,,18.aug.21
1347,GG,16.48,Piou,Rock,41,FALSE,TRUE,,18.aug.21
1348,AA_old2,12.13,PotatoNuke,Rameses,41,FALSE,TRUE,long 41,19.aug.21
1349,EE_old,19.00,eagle45,Rameses,81,FALSE,TRUE,,19.aug.21
1350,AA_old2,5.36,PotatoNuke,Shade,41,FALSE,TRUE,long 41,20.aug.21
1351,GGH_old,5.29,Shoyas,Cent,41,FALSE,TRUE,,20.aug.21
1352,OO,7.16,Damasus,Necro,16,FALSE,TRUE,,21.aug.21
1353,FF,7.06,PotatoNuke,Shade,41,TRUE,TRUE,,23.aug.21
1354,GG,8.53,Harmony556,Shade,41,TRUE,TRUE,,23.aug.21
1355,OO,6.19,Chocor,Necro,16,TRUE,TRUE,,23.aug.21
1356,MM480,28.07,Bluemonkey14,Magmax,150,FALSE,TRUE,,23.aug.21
1357,MM,12.16,Chocor,Shade,121,FALSE,TRUE,,25.aug.21
1358,BB,3.55,ajo,Rime,36,FALSE,TRUE,SneakyChocolate,26.aug.21
1359,RR,20.47,546000,Jolt,43,FALSE,TRUE,,26.aug.21
1360,BB,3.36,ajo,Shade,36,TRUE,TRUE,,26.aug.21
1361,VV,6.16,ThatHodgeGuy,Chrono,41,FALSE,TRUE,,27.aug.21
1362,CC,8.36,TUFE,Rock,41,FALSE,TRUE,,28.aug.21
1363,CCH,15.35,Strat,Magmax,41,FALSE,TRUE,,29.aug.21
1364,EE_old,9.53,$$$-{ВОЖДЬ}-$$$,Shade,81,FALSE,TRUE,,29.aug.21
1365,RR,13.59,TheTroll,Rock,43,FALSE,TRUE,,29.aug.21
1366,EE_old,54.37,546000,Necro,81,FALSE,TRUE,,29.aug.21
1367,BB,3.01,DD1,Shade,36,FALSE,TRUE,,31.aug.21
1368,VV,5.47,vewn,Rameses,41,FALSE,TRUE,,03.sep.21
1369,DD,9.49,DD1,Chrono,81,TRUE,TRUE,,03.sep.21
1370,MM,12.30,DD1,Shade,121,TRUE,TRUE,,03.sep.21
1371,TT,3.30,DD1,Candy,21,FALSE,TRUE,3.46 before,03.sep.21
1372,CC,4.31,DD1,Candy,41,TRUE,TRUE,,03.sep.21
1373,CC,4.33,R0YqL,Candy,41,TRUE,TRUE,,03.sep.21
1374,MMD,1.20,DD1,Rime,34,TRUE,TRUE,BB farm,04.sep.21
1375,VV,6.34,PrimeSybil,Rameses,41,FALSE,TRUE,,29.aug.21
1376,CC,6.48,PrimeSybil,Aurora,41,FALSE,TRUE,Nerf,29.aug.21
1377,VV,6.04,PrimeSybil,Ghoul,41,FALSE,TRUE,,29.aug.21
1378,CC,5.51,PrimeSybil,Rock,41,FALSE,TRUE,,29.aug.21
1379,VV,5.43,PrimeSybil,Rock,41,FALSE,TRUE,,02.sep.21
1380,GG,6.16,PrimeSybil,Rameses,41,FALSE,TRUE,,02.sep.21
1381,TT,5.00,PrimeSybil,Ghoul,21,FALSE,TRUE,,03.sep.21
1382,VV,5.14,%20♕Diablo♕,Shade,41,FALSE,TRUE,,05.sep.21
1383,BB,3.25,ajo,Shade,36,FALSE,TRUE,,05.sep.21
1384,CCH,16.45,PotatoNuke,Shade,41,FALSE,TRUE,,05.sep.21
1385,EE_old,17.29,Invi,Rameses,81,FALSE,TRUE,,05.sep.21
1386,VVH,13.20,PotatoNuke,Shade,41,FALSE,TRUE,,06.sep.21
1387,MM480,155.16,PotatoNuke,Shade,481,TRUE,TRUE,,06.sep.21
1388,EE_old,19.11,PotatoNuke,Shade,81,TRUE,TRUE,,06.sep.21
1389,VV,6.24,PotatoNuke,Chrono,41,FALSE,TRUE,,06.sep.21
1390,HaHa,3.33,PotatoNuke,Ghoul,16,TRUE,TRUE,,06.sep.21
1391,PPI,3.34,PotatoNuke,Euclid,29,FALSE,TRUE,,07.sep.21
1392,PPP,2.43,PotatoNuke,Candy,31,FALSE,TRUE,,07.sep.21
1393,GGH_old,10.03,546000,Shade,41,FALSE,TRUE,,08.sep.21
1394,GGH_old,10.59,546000,Chrono,41,FALSE,TRUE,,09.sep.21
1395,WW,10.55,546000,Chrono,81,FALSE,TRUE,,11.sep.21
1396,HaHa,2.39,PrimeSybil,Shade,16,TRUE,TRUE,BB farm,12.sep.21
1397,HaHa,2.34,PrimeSybil,Shade,16,TRUE,TRUE,BB farm,14.sep.21
1398,MMD,1.17,DD1,Rime,34,FALSE,TRUE,BB farm,15.sep.21
1399,RR,15.08,TheTroll,Jolt,43,FALSE,TRUE,,15.sep.21
1400,HaHa,2.39,psycrow,Shade,16,FALSE,TRUE,BB farm,15.sep.21
1401,HaHa,2.38,TheTroll,Shade,16,FALSE,TRUE,BB farm,15.sep.21
1402,TT,6.56,Jackal,Necro,21,TRUE,TRUE,,15.sep.21
1403,HaHa,2.37,PotatoNuke,Shade,16,TRUE,TRUE,BB farm ?,16.sep.21
1404,OO,5.33,DD1,Necro,16,TRUE,TRUE,,16.sep.21
1405,HH,14.55,DD1,Rameses,81,FALSE,TRUE,,17.sep.21
1406,CCH,6.49,DD1,Chrono,41,TRUE,TRUE,,17.sep.21
1407,RR,11.18,DD1,Mirage,43,FALSE,TRUE,,17.sep.21
1408,VVH,6.24,DD1,Candy,41,FALSE,TRUE,BB farm,17.sep.21
1409,HaHa,2.33,Ќefirchik%20,Shade,16,FALSE,TRUE,BB farm,17.sep.21
1410,HaHa,2.31,PrimeSybil,Shade,16,TRUE,TRUE,BB farm,17.sep.21
1411,CCH,9.03,Ventinari,Aurora,41,FALSE,TRUE,Nerf,18.sep.21
1412,MMD,1.17,PotatoNuke,Rime,34,TRUE,TRUE,,18.sep.21
1413,BB,4.56,ThatHodgeGuy,Chrono,36,FALSE,TRUE,,18.sep.21
1414,TT,3.35,PotatoNuke,Candy,21,FALSE,TRUE,,18.sep.21
1415,OO,7.02,Ventinari,Rameses,16,FALSE,TRUE,,19.sep.21
1416,OO,9.02,Invi,Chrono,16,FALSE,TRUE,,19.sep.21
1417,CCH,8.25,Ventinari,Chrono,41,FALSE,TRUE,,19.sep.21
1418,CCH,15.33,Ventinari,Necro,41,FALSE,TRUE,,20.sep.21
1419,MMD,1.14,PotatoNuke,Rime,34,FALSE,TRUE,BB farm,20.sep.21
1420,HaHa,2.38,sosa1,Shade,16,TRUE,TRUE,,21.sep.21
1421,VVH,6.27,Strat,Shade,41,TRUE,TRUE,,21.sep.21
1422,TT,3.47,PrimeSybil,Shade,21,FALSE,TRUE,,21.sep.21
1423,BB,3.26,PrimeSybil,Shade,36,FALSE,TRUE,,21.sep.21
1424,OO,5.09,Ventinari,Necro,16,FALSE,TRUE,,22.sep.21
1425,VVH,6.11,Strat,Shade,41,TRUE,TRUE,,22.sep.21
1426,CCH,6.46,DD1,Chrono,41,FALSE,TRUE,,22.sep.21
1427,HaHa,2.30,PrimeSybil,Shade,16,FALSE,TRUE,BB farm,22.sep.21
1428,EE_old,10.37,Bluemonkey14,Shade,81,FALSE,TRUE,,23.sep.21
1429,WW,9.19,PotatoNuke,Shade,81,FALSE,TRUE,,23.sep.21
1430,HaHa,2.37,sosa1,Shade,16,TRUE,TRUE,BB farm probobly,23.sep.21
1431,VV,4.19,DD1,Candy,41,TRUE,TRUE,BB farm probobly,25.sep.21
1432,MM2,4.19,DD1,Candy,28,FALSE,TRUE,,25.sep.21
1433,HaHa,2.36,☺♣○•♣♥☻♦♠◘,Shade,16,FALSE,TRUE,BB farm probobly,25.sep.21
1434,AA_old2,5.25,Ventinari,Shade,41,FALSE,TRUE,long 41,26.sep.21
1435,CCH,8.43,Pentagonis,Necro,41,TRUE,TRUE,,26.sep.21
1436,AA_old2,12.41,Ventinari,Necro,41,FALSE,TRUE,long 41,26.sep.21
1437,VVH,21.19,fAtKiD,Shade,41,FALSE,TRUE,,26.sep.21
1438,VV,4.22,Ventinari,Candy,41,FALSE,TRUE,,27.sep.21
1439,CC,4.30,Ventinari,Candy,41,TRUE,TRUE,,27.sep.21
1440,CCH,6.17,DD1,Shade,41,TRUE,TRUE,,28.sep.21
1441,CCH,6.08,Strat,Shade,41,FALSE,TRUE,,28.sep.21
1442,CCH,5.53,DD1,Shade,41,TRUE,TRUE,BB farm probobly,28.sep.21
1443,HaHa,2.23,DD1,Shade,16,FALSE,TRUE,BB farm,28.sep.21
1444,QQ_old,9.43,DD1,Mirage,81,FALSE,TRUE,,28.sep.21
1445,HaHa,2.31,sosa1,Shade,16,TRUE,TRUE,BB farm,29.sep.21
1446,EE_old,17.23,546000,Shade,81,TRUE,TRUE,,28.sep.21
1447,MM,11.34,Ventinari,Shade,121,FALSE,TRUE,,29.sep.21
1448,OO,5.24,Pentagonis,Necro,16,TRUE,TRUE,,29.sep.21
1449,CCH,5.57,Ventinari,Shade,41,TRUE,TRUE,BB farm probobly,30.sep.21
1450,PPP,1.52,R0YqL,Candy,31,FALSE,TRUE,,02.okt.21
1451,VV,4.42,PrimeSybil,Shade,41,TRUE,TRUE,BB farm probobly,02.okt.21
1452,VVH,5.32,Ventinari,Shade,41,FALSE,TRUE,BB farm probobly,02.okt.21
1453,VVH,5.43,Strat,Shade,41,FALSE,TRUE,BB farm probobly,02.okt.21
1454,CC,4.29,R0YqL,Candy,41,TRUE,TRUE,BB farm probobly,03.okt.21
1455,VV,4.43,Strat,Shade,41,TRUE,TRUE,,03.okt.21
1456,WW,17.01,4chаn.org,Rameses,81,FALSE,FALSE,,04.okt.21
1457,EE_old,13.57,Diаmond,Shade,81,FALSE,FALSE,Need to know old main,05.okt.21
1458,FF,10.42,4chаn.org,Rameses,41,FALSE,FALSE,,05.okt.21
1459,CC,4.23,DD1,Candy,41,FALSE,TRUE,BB farm probobly,06.okt.21
1460,CC,4.24,Ventinari,Candy,41,FALSE,TRUE,BB farm probobly,06.okt.21
1461,VV,4.15,DD1,Candy,41,FALSE,TRUE,BB farm probobly,06.okt.21
1462,EE_old,9.24,DD1,Shade,81,FALSE,TRUE,,06.okt.21
1463,PPP,5.42,546000,Morfe,31,FALSE,TRUE,,06.okt.21
1464,VV,4.40,Strat,Shade,41,FALSE,TRUE,BB farm,06.okt.21
1465,VV,4.46,Ventinari,Shade,41,TRUE,TRUE,No BB,07.okt.21
1466,VV,4.34,Ventinari,Shade,41,FALSE,TRUE,BB farm,07.okt.21
1467,HaHa,5.25,EddyA,Shade,16,FALSE,TRUE,,07.okt.21
1468,FF,5.51,DD1,Shade,41,FALSE,TRUE,,07.okt.21
1469,MM,11.13,DD1,Shade,121,FALSE,TRUE,,07.okt.21
1470,WW,11.50,546000,Rameses,81,FALSE,TRUE,,07.okt.21
1471,CCH,5.49,Ventinari,Shade,41,FALSE,TRUE,BB farm probobly,08.okt.21
1472,EE_old,11.44,546000,Rameses,81,FALSE,TRUE,,08.okt.21
1473,VVH,10.57,546000,Rameses,41,FALSE,TRUE,,09.okt.21
1474,OO,5.09,Pentagonis,Necro,16,TRUE,TRUE,,10.okt.21
1475,HaHa,2.38,KaBo0M,Shade,16,TRUE,TRUE,BB farm probobly,10.okt.21
1476,WW,8.32,DD1,Shade,81,FALSE,TRUE,,10.okt.21
1477,CCH,7.28,Exscord,Jötunn,41,FALSE,TRUE,Laggy week,12.okt.21
1478,OO,4.53,Pentagonis,Necro,16,FALSE,TRUE,Laggy week,12.okt.21
1479,PPP,3.59,546000,Magmax,31,TRUE,TRUE,Laggy week,12.okt.21
1480,CCH,9.11,546000,Shade,41,TRUE,TRUE,Laggy week,12.okt.21
1481,CC,4.29,fAtKiD,Candy,41,FALSE,TRUE,Laggy week,17.okt.21
1482,TT,3.34,Ventinari,Candy,21,FALSE,TRUE,Laggy week,17.okt.21
1483,VV,4.33,PrimeSybil,Shade,41,FALSE,TRUE,Laggy week BB farm,17.okt.21
1484,HaHa,3.20,PotatoNuke,Ghoul,16,FALSE,TRUE,,18.okt.21
1485,OO,4.34,Ventinari,Candy,16,TRUE,TRUE,,18.okt.21
1486,MM2,5.30,PotatoNuke,Euclid,28,FALSE,TRUE,,19.okt.21
1487,PPI,3.29,PotatoNuke,Shade,29,FALSE,TRUE,,19.okt.21
1488,CCH,10.03,fAtKiD,Necro,41,FALSE,TRUE,,20.okt.21
1489,CC,4.51,fAtKiD,Mirage,41,FALSE,TRUE,,21.okt.21
1490,EE_old,15.43,PotatoNuke,Shade,81,FALSE,TRUE,,24.okt.21
1491,WW,14.21,4chаn.org,Jolt,81,FALSE,FALSE,,24.okt.21
1492,PPP,3.13,546000,Jolt,31,FALSE,TRUE,,25.okt.21
1493,MM480,122.40,PotatoNuke,Shade,481,FALSE,TRUE,,26.okt.21
1494,PPP,2.23,Jackal,Necro,31,FALSE,TRUE,,27.okt.21
1495,MM480,47.00,4chаn.org,Rameses,292,TRUE,FALSE,,26.okt.21
1496,VV,5.27,Jackal,Necro,41,TRUE,TRUE,,27.okt.21
1497,CC,5.46,Jackal,Necro,41,TRUE,TRUE,,28.okt.21
1498,MM480,62.54,Ventinari,Shade,464,TRUE,TRUE,,27.okt.21
1499,VV,5.36,Vikenti,Necro,41,FALSE,TRUE,,27.okt.21
1500,MM480,66.51,Ventinari,Shade,481,FALSE,TRUE,,28.okt.21
1501,VV,5.25,fAtKiD,Necro,41,FALSE,TRUE,,28.okt.21
1502,PPP,3.55,546000,Magmax,31,TRUE,TRUE,,28.okt.21
1503,DD,9.40,Pentagonis,Necro,81,FALSE,TRUE,,29.okt.21
1504,CCH,5.54,yotoslow,Shade,41,FALSE,FALSE,yotoslow ban,29.okt.21
1505,EE_old,9.31,yotoslow,Shade,81,FALSE,FALSE,yotoslow ban,30.okt.21
1506,TT,4.39,Jackal,Necro,21,TRUE,TRUE,,30.okt.21
1507,VV,4.21,yotoslow,Candy,41,FALSE,FALSE,yotoslow ban,30.okt.21
1508,GGH_old,5.46,PotatoNuke,Cent,41,TRUE,TRUE,,30.okt.21
1509,AA_old2,60.40,546000,Necro,41,FALSE,TRUE,long 41,31.okt.21
1510,CCH,8.46,Strat,Rameses,41,FALSE,TRUE,,31.okt.21
1511,CCH,7.09,Ventinari,Jötunn,41,TRUE,TRUE,,01.nov.21
1512,VV,5.26,Jackal,Necro,41,TRUE,TRUE,,01.nov.21
1513,TT,4.31,Jackal,Necro,21,TRUE,TRUE,,01.nov.21
1514,OO,4.56,yotoslow,Necro,16,TRUE,FALSE,yotoslow ban,02.nov.21
1515,HaHa,14.20,☺♣○•♣♥☻♦♠◘,Candy,16,FALSE,TRUE,,03.nov.21
1516,HaHa,2.35,KaBo0M,Shade,16,FALSE,TRUE,BB farm,03.nov.21
1517,CC,9.18,546000,Magmax,41,FALSE,TRUE,,04.nov.21
1518,PPP,3.09,546000,Necro,31,TRUE,TRUE,,05.nov.21
1519,VV,6.05,546000,Necro,41,TRUE,TRUE,,05.nov.21
1520,CC,4.56,fAtKiD,Shade,41,FALSE,TRUE,,06.nov.21
1521,RR,14.41,Jackal,Rock,43,FALSE,TRUE,,06.nov.21
1522,RR,24.23,Alexander333,Rameses,43,FALSE,TRUE,,08.nov.21
1523,RR,24.20,TrashInPain,Rameses,43,FALSE,TRUE,,08.nov.21
1524,PPI,2.03,Ventinari,Candy,29,FALSE,TRUE,,08.nov.21
1525,CC,5.34,Fater,Necro,41,FALSE,TRUE,,09.nov.21
1526,PPP,2.46,Fater,Necro,31,FALSE,TRUE,,09.nov.21
1527,DD,11.07,4chаn.org,Jolt,81,FALSE,FALSE,,09.nov.21
1528,PPP,2.41,546000,Necro,31,FALSE,TRUE,,09.nov.21
1529,GG,4.32,Bluemonkey14,Shade,41,FALSE,TRUE,,10.nov.21
1530,VV,4.28,Fater,Candy,41,FALSE,TRUE,,10.nov.21
1531,HaHa,2.35,Bluemonkey14,Shade,16,TRUE,TRUE,BB farm,11.nov.21
1532,HaHa,2.35,Raqzv,Shade,16,TRUE,TRUE,BB farm,11.nov.21
1533,GGH_old,5.14,PotatoNuke,Cent,41,FALSE,TRUE,,15.nov.21
1534,HaHa,2.28,sosa1,Shade,16,FALSE,TRUE,BB farm,15.nov.21
1535,MM,11.21,PotatoNuke,Shade,121,TRUE,TRUE,,20.nov.21
1536,PPI,3.32,546000,Necro,29,FALSE,TRUE,,21.nov.21
1537,QQ_old,11.28,Bluemonkey14,Mirage,81,FALSE,TRUE,,21.nov.21
1538,VV,5.37,yIzaac😎👌,Necro,41,FALSE,TRUE,,24.nov.21
1539,CC,5.49,exe,Chrono,41,FALSE,TRUE,,24.nov.21
1540,MM480,22.58,psycrow,Rime,154,FALSE,TRUE,,26.nov.21
1541,PPI,2.58,Exscord,Jötunn,29,FALSE,TRUE,,27.nov.21
1542,VV,5.32,Exscord,Necro,41,TRUE,TRUE,,27.nov.21
1543,HH,16.44,Bluemonkey14,Shade,81,FALSE,TRUE,,28.nov.21
1544,CC,5.41,Strat,Aurora,41,FALSE,TRUE,Nerf,28.nov.21
1545,MM,12.02,Bluemonkey14,Shade,121,TRUE,TRUE,,28.nov.21
1546,CC,4.43,Strat,Candy,41,FALSE,TRUE,,28.nov.21
1547,WW,10.07,Bluemonkey14,Shade,81,FALSE,TRUE,,28.nov.21
1548,TT,4.17,Jackal,Necro,21,FALSE,TRUE,,01.dec.21
1549,VV,5.24,Exscord,Necro,41,FALSE,TRUE,,04.dec.21
1550,CC,5.21,fAtKiD,Ghoul,41,FALSE,TRUE,,04.dec.21
1551,MM,11.14,PotatoNuke,Shade,121,FALSE,TRUE,,05.dec.21
1552,AA,5.57,⚝Simba⚝,Shade,28,FALSE,TRUE,,05.dec.21
1553,AA,4.32,Smiley,Shade,28,TRUE,TRUE,,05.dec.21
1554,AA,3.44,PotatoNuke,Shade,28,TRUE,TRUE,,06.dec.21
1555,AA,5.59,546000,Necro,28,FALSE,TRUE,,06.dec.21
1556,AA,5.13,KaBo0M,Shade,28,TRUE,TRUE,,07.dec.21
1557,CC,5.33,fAtKiD,Chrono,41,FALSE,TRUE,,08.dec.21
1558,AA,5.50,4chаn.org,Jolt,28,FALSE,FALSE,,08.dec.21
1559,PPI,2.02,R0YqL,Candy,29,TRUE,TRUE,,10.dec.21
1560,AA,5.47,Harmony556,Shade,28,FALSE,TRUE,,12.dec.21
1561,CC,5.32,fAtKiD,Aurora,41,FALSE,TRUE,Nerf,12.dec.21
1562,CC,5.28,fAtKiD,Morfe,41,FALSE,TRUE,,12.dec.21
1563,CC,5.36,fAtKiD,Rameses,41,FALSE,TRUE,,12.dec.21
1564,CC,5.24,fAtKiD,Jötunn,41,FALSE,TRUE,,12.dec.21
1565,AAH,11.30,exe,Chrono,28,FALSE,TRUE,,12.dec.21
1566,FFH_old,12.16,lindsay,Cent,41,FALSE,TRUE,,13.dec.21
1567,FFH_old,11.32,PotatoNuke,Shade,41,FALSE,TRUE,,13.dec.21
1568,AAH,6.13,PotatoNuke,Shade,28,FALSE,TRUE,,13.dec.21
1569,AAH,4.36,DD1,Shade,28,FALSE,TRUE,,13.dec.21
1570,AAH,7.46,DD1,Necro,28,FALSE,TRUE,,13.dec.21
1571,AA,8.10,Jackal,Necro,28,TRUE,TRUE,,13.dec.21
1572,AA,4.01,Bluemonkey14,Shade,28,FALSE,TRUE,BB farm,13.dec.21
1573,AA,3.40,PotatoNuke,Shade,28,FALSE,TRUE,BB farm,14.dec.21
1574,AAH,6.58,AWEN,Shade,28,FALSE,TRUE,,15.dec.21
1575,AAH,4.55,Bluemonkey14,Shade,28,FALSE,TRUE,,16.dec.21
1576,CC,4.31,Rxpct,Candy,41,FALSE,TRUE,,16.dec.21
1577,AAH,4.00,Rxpct,Shade,28,FALSE,TRUE,,16.dec.21
1578,DD,8.25,Bluemonkey14,Candy,81,FALSE,TRUE,,17.dec.21
1579,DD,10.42,546000,Necro,81,FALSE,TRUE,,17.dec.21
1580,MM,16.28,Jackal,Necro,121,TRUE,TRUE,,17.dec.21
1581,MM,16.16,Harmony556,Necro,121,FALSE,TRUE,,18.dec.21
1582,VV,5.45,Harmony556,Chrono,41,FALSE,TRUE,,18.dec.21
1583,PPI,2.27,Smiley,Chrono,29,TRUE,TRUE,,18.dec.21
1584,VV,4.14,Vikenti,Candy,41,FALSE,TRUE,,19.dec.21
1585,GGH,13.22,Ndaverr,Reaper,41,FALSE,TRUE,,20.dec.21
1586,OO,6.02,piger,Necro,16,FALSE,TRUE,,20.dec.21
1587,AA,5.31,Jackal,Necro,28,TRUE,TRUE,,21.dec.21
1588,AA,5.26,✌︎Asmodeus✌︎,Shade,28,FALSE,TRUE,Clowdner,23.dec.21
1589,OO,4.46,yotoslow,Necro,16,FALSE,FALSE,sus ban,24.dec.21
1590,PPI,2.17,Smiley,Necro,29,FALSE,TRUE,,25.dec.21
1591,CCH,5.41,Vikenti,Shade,41,TRUE,TRUE,,26.dec.21
1592,CCH,5.36,DD1,Shade,41,FALSE,TRUE,,27.dec.21
1593,CC,4.54,Smiley,Candy,41,FALSE,TRUE,,27.dec.21
1594,PPP,2.34,546000,Shade,31,FALSE,TRUE,,27.dec.21
1595,PPI,2.24,Smiley,Chrono,29,FALSE,TRUE,,27.dec.21
1596,HaHa,2.34,Zade,Shade,16,FALSE,TRUE,,28.dec.21
1597,AA,4.21,Pentagonis,Shade,28,FALSE,TRUE,,28.dec.21
1598,AA,3.34,DD1,Shade,28,FALSE,TRUE,,28.dec.21
1599,EE_old,10.26,R0YqL,Shade,81,FALSE,TRUE,,28.dec.21
1600,AA,3.40,R0YqL,Shade,28,TRUE,TRUE,,28.dec.21
1601,BB,3.13,SlawaMarlow,Shade,36,FALSE,TRUE,,30.dec.21
1602,GGH,8.16,PotatoNuke,Shade,41,TRUE,TRUE,,31.dec.21
1603,FF,5.52,PotatoNuke,Shade,41,FALSE,TRUE,,31.dec.21
1604,DD,9.23,R0YqL,Chrono,81,FALSE,TRUE,,02.jan.22
1605,DD,9.25,Vikenti,Necro,81,FALSE,TRUE,,02.jan.22
1606,OO,5.00,Vikenti,Necro,16,FALSE,TRUE,,02.jan.22
1607,OO,5.22,DD1,Necro,16,FALSE,TRUE,,02.jan.22
1608,DD,9.33,DD1,Chrono,81,FALSE,TRUE,,02.jan.22
1609,AA,5.05,Jackal,Necro,28,TRUE,TRUE,,04.jan.22
1610,HaHa,5.15,Raqzv,Candy,16,FALSE,TRUE,,04.jan.22
1611,HaHa,6.52,Raqzv,Brute,16,FALSE,TRUE,,04.jan.22
1612,PPI,3.34,Raqzv,Necro,29,FALSE,TRUE,,04.jan.22
1613,CC,6.11,PotatoNuke,Magmax,41,FALSE,TRUE,,04.jan.22
1614,HaHa,5.27,Raqzv,Cent,16,FALSE,TRUE,,05.jan.22
1615,HaHa,3.11,Raqzv,Ghoul,16,TRUE,TRUE,,05.jan.22
1616,CC,7.01,PotatoNuke,Reaper,41,FALSE,TRUE,,05.jan.22
1617,CC,6.13,PotatoNuke,Rock,41,FALSE,TRUE,,05.jan.22
1618,HaHa,7.21,Raqzv,Jötunn,16,FALSE,TRUE,,05.jan.22
1619,HaHa,6.13,Raqzv,Chrono,16,TRUE,TRUE,,05.jan.22
1620,OO,5.20,Chocor,Necro,16,FALSE,TRUE,,05.jan.22
1621,OO,5.08,R0YqL,Necro,16,TRUE,TRUE,,05.jan.22
1622,HaHa,9.06,Raqzv,Rameses,16,FALSE,TRUE,,05.jan.22
1623,HaHa,6.12,Raqzv,Magmax,16,TRUE,TRUE,,06.jan.22
1624,GG,6.14,PotatoNuke,Chrono,41,FALSE,TRUE,,06.jan.22
1625,OO,5.57,Koraiii,Necro,16,TRUE,TRUE,,06.jan.22
1626,OO,5.36,Vikenti,Rameses,16,FALSE,TRUE,,06.jan.22
1627,HaHa,10.52,Raqzv,Nexus,16,TRUE,TRUE,,06.jan.22
1628,HaHa,7.18,Raqzv,Aurora,16,FALSE,TRUE,Nerf,06.jan.22
1629,HaHa,9.11,Raqzv,Reaper,16,FALSE,TRUE,,07.jan.22
1630,HaHa,8.15,Raqzv,Mirage,16,TRUE,TRUE,,07.jan.22
1631,EE_old,11.36,DD1,Rameses,81,FALSE,TRUE,,07.jan.22
1632,HaHa,10.46,Raqzv,Necro,16,TRUE,TRUE,,07.jan.22
1633,MM2,6.40,Raqzv,Cent,28,FALSE,TRUE,,07.jan.22
1634,HaHa,8.17,Raqzv,Morfe,16,FALSE,TRUE,,08.jan.22
1635,HaHa,38.37,Nexxyst,Magmax,16,FALSE,TRUE,5speed no abilitys,08.jan.22
1636,MM2,8.27,Raqzv,Chrono,28,FALSE,TRUE,,08.jan.22
1637,MM480,198.00,PotatoNuke,Rime,481,FALSE,TRUE,,08.jan.22
1638,MM2,9.31,Raqzv,Rameses,28,FALSE,TRUE,,09.jan.22
